WorkOrderNo    SoftWONo  TranNoRel      SOLineNo   QtyOrd                         WorkOrderNo;SoftWONo;TranNoRel;SOLineNo;QtyOrd;LineStatus;TranDate;PromiseDate;ItemID;ItemShortDesc;Hold;HoldReason;CustName;PrintedExpectShipRpt;QtyOnBO;QtyShip;QtyInvcd;QtyOpenToShip;OrderHold;OrderHoldReason
;;0000091387;3;4.00000000;Open;2019-05-09 00:00:00;2019-07-03 00:00:00;107-627;JDP35;False;;PSA LAB.FURN. INC.;Y;3.00000000;.00000000;.00000000;4.00000000;False;
;;0000093920;3;2.00000000;Open;2019-06-26 00:00:00;2099-12-31 00:00:00;107-627;JDP35;False;;ACTION PLUMBING SUPPLY;Y;2.00000000;.00000000;.00000000;2.00000000;False;
;;0000093274;3;2.00000000;Open;2019-06-14 00:00:00;2019-07-18 00:00:00;107-632;JFV320;False;;WINNELSON-TAMPA;Y;.00000000;.00000000;.00000000;2.00000000;False;
;;0000093855;2;2.00000000;Open;2019-06-25 00:00:00;2019-07-10 00:00:00;107-640;JGN5-W;False;;DIVERSIFIED EDUCATION SYSTEMS, INC.;Y;2.00000000;.00000000;.00000000;2.00000000;False;
;;0000093596;2;1.00000000;Open;2019-06-20 00:00:00;2019-07-10 00:00:00;107-646;JGN750-W;False;;DH HUNTER ENTERPRISES, INC;Y;1.00000000;.00000000;.00000000;1.00000000;False;
;00021648;0000093708;1;1.00000000;Open;2019-06-21 00:00:00;2019-08-09 00:00:00;107-674;JKS7701;False;;FERGUSON ENT. #66;Y;.00000000;.00000000;.00000000;1.00000000;False;
;;0000091964;1;16.00000000;Open;2019-05-21 00:00:00;2019-07-19 00:00:00;107-728;JOL400;False;;CREGGER COMPANY;Y;9.00000000;7.00000000;7.00000000;9.00000000;False;
;;0000092454;1;17.00000000;Open;2019-05-30 00:00:00;2019-07-23 00:00:00;107-728;JOL400;False;;SOUTHERN PIPE & SUPPLY;Y;.00000000;.00000000;.00000000;17.00000000;False;
;;0000093981;4;2.00000000;Open;2019-06-27 00:00:00;2019-08-16 00:00:00;107-748;JPO220;False;;NOLAND COMPANY - 568;Y;.00000000;.00000000;.00000000;2.00000000;False;
;;0000092959;4;1.00000000;Open;2019-06-10 00:00:00;2019-07-29 00:00:00;107-750;JPO250;False;;HAJOCA CORP. #152;Y;1.00000000;.00000000;.00000000;1.00000000;False;
;;0000092739;2;1.00000000;Open;2019-06-05 00:00:00;2019-07-23 00:00:00;107-761;JPR309;False;;FERGUSON ENT. #1661;Y;.00000000;.00000000;.00000000;1.00000000;False;
;;0000093399;4;2.00000000;Open;2019-06-14 00:00:00;2019-07-08 00:00:00;107-761;JPR309;False;;CONSOLIDATED SUPPLY;Y;.00000000;.00000000;.00000000;2.00000000;False;
;;0000092731;3;1.00000000;Open;2019-06-05 00:00:00;2019-07-24 00:00:00;107-761;JPR309;False;;FERGUSON ENT. #60;Y;.00000000;.00000000;.00000000;1.00000000;False;
;;0000092797;4;1.00000000;Open;2019-06-05 00:00:00;2019-07-25 00:00:00;107-763;JPR701;False;;SMARDAN SUPPLY;Y;.00000000;.00000000;.00000000;1.00000000;False;
;;0000093274;2;2.00000000;Open;2019-06-14 00:00:00;2019-07-18 00:00:00;107-811;JS10;False;;WINNELSON-TAMPA;Y;.00000000;.00000000;.00000000;2.00000000;False;
00021842;;0000093996;3;1.00000000;Open;2019-06-27 00:00:00;2019-07-26 00:00:00;107-813;JS122-1;False;;FERGUSON ENT. #541;Y;1.00000000;.00000000;.00000000;1.00000000;False;
;00021151;0000092892;1;4.00000000;Open;2019-06-07 00:00:00;2019-07-15 00:00:00;107-815;JS122S;False;;SOUTHERN PIPE & SUPPLY;Y;.00000000;.00000000;.00000000;4.00000000;False;
;;0000094272;3;1.00000000;Open;2019-07-03 00:00:00;2019-08-30 00:00:00;107-822;JS47TGSA;False;;WINNELSON-LAKE ERIE;Y;.00000000;.00000000;.00000000;1.00000000;False;
;;0000093017;2;1.00000000;Open;2019-06-10 00:00:00;2019-07-10 00:00:00;107-822;JS47TGSA;False;;FWC SUPPLY,LLC;Y;.00000000;.00000000;.00000000;1.00000000;False;
;;0000093418;3;2.00000000;Open;2019-06-18 00:00:00;2019-07-23 00:00:00;107-822;JS47TGSA;False;;NOLAND COMPANY - 566;Y;.00000000;.00000000;.00000000;2.00000000;False;
;;0000093698;3;1.00000000;Open;2019-06-21 00:00:00;2019-08-01 00:00:00;107-822;JS47TGSA;False;;FERGUSON ENT. #52;Y;.00000000;.00000000;.00000000;1.00000000;False;
;;0000093104;2;1.00000000;Open;2019-06-12 00:00:00;2019-07-15 00:00:00;107-822;JS47TGSA;False;;WINNELSON-BRIDGEWATER;Y;.00000000;.00000000;.00000000;1.00000000;False;
;;0000094155;2;2.00000000;Open;2019-07-01 00:00:00;2019-08-09 00:00:00;107-822;JS47TGSA;False;;PORTLAND GROUP, THE;Y;.00000000;.00000000;.00000000;2.00000000;False;
;;0000093911;2;6.00000000;Open;2019-06-26 00:00:00;2019-08-16 00:00:00;107-823;JS47TGSA-W;False;;TORRCO SUPPLY;Y;.00000000;.00000000;.00000000;6.00000000;False;
;;0000092739;3;1.00000000;Open;2019-06-05 00:00:00;2019-07-23 00:00:00;107-824;JS48TA1;False;;FERGUSON ENT. #1661;Y;.00000000;.00000000;.00000000;1.00000000;False;
;;0000092739;5;1.00000000;Open;2019-06-05 00:00:00;2019-07-23 00:00:00;107-824;JS48TA1;False;;FERGUSON ENT. #1661;Y;.00000000;.00000000;.00000000;1.00000000;False;
;;0000093911;5;3.00000000;Open;2019-06-26 00:00:00;2019-08-16 00:00:00;107-824;JS48TA1;False;;TORRCO SUPPLY;Y;.00000000;.00000000;.00000000;3.00000000;False;
;;0000093245;3;1.00000000;Open;2019-06-13 00:00:00;2019-07-29 00:00:00;107-827;JS48TA1-W;False;;VISALIA P & S #149;Y;.00000000;.00000000;.00000000;1.00000000;False;
;;0000093793;3;10.00000000;Open;2019-06-24 00:00:00;2019-07-11 00:00:00;107-832;JSB10;False;;WINNELSON-RIVERSIDE;Y;.00000000;.00000000;.00000000;10.00000000;False;
;;0000094150;2;2.00000000;Open;2019-07-01 00:00:00;2019-07-26 00:00:00;107-832;JSB10;False;;KELLER SUPPLY CO.;Y;.00000000;.00000000;.00000000;2.00000000;False;
;;0000093649;4;22.00000000;Open;2019-06-20 00:00:00;2019-07-10 00:00:00;107-833;JSB10FLX;False;;PETERSON & CO, LEONARD;Y;11.00000000;.00000000;.00000000;22.00000000;False;
;;0000094310;4;49.00000000;Open;2019-07-03 00:00:00;2019-07-31 00:00:00;107-833;JSB10FLX;False;;FERGUSON ENT. #3504;Y;.00000000;.00000000;.00000000;49.00000000;False;
;;0000094282;5;29.00000000;Open;2019-07-03 00:00:00;2019-07-29 00:00:00;107-833;JSB10FLX;False;;PETERSON & CO, LEONARD;Y;.00000000;.00000000;.00000000;29.00000000;False;
;;0000091749;3;31.00000000;Open;2019-05-16 00:00:00;2019-07-22 00:00:00;107-836;JSB10FLX-VR;False;;NICKERSON CORPORATION;Y;20.00000000;.00000000;.00000000;31.00000000;False;
;;0000094033;5;3.00000000;Open;2019-06-12 00:00:00;2019-07-19 00:00:00;107-836;JSB10FLX-VR;False;;JUST CONSIGNED REPLENISHMENT;Y;.00000000;.00000000;.00000000;3.00000000;False;
;;0000094170;4;3.00000000;Open;2019-07-01 00:00:00;2019-07-31 00:00:00;107-836;JSB10FLX-VR;False;;FERGUSON ENT. #2020;Y;3.00000000;.00000000;.00000000;3.00000000;False;
;;0000094170;9;2.00000000;Open;2019-07-01 00:00:00;2019-07-31 00:00:00;107-836;JSB10FLX-VR;False;;FERGUSON ENT. #2020;Y;2.00000000;.00000000;.00000000;2.00000000;False;
;;0000094034;2;35.00000000;Open;2019-06-28 00:00:00;2099-12-31 00:00:00;107-836;JSB10FLX-VR;False;;FERGUSON ENT. #2020;N;28.00000000;.00000000;.00000000;35.00000000;True;REP TO ADD JBS 7/8
;;0000093686;2;14.00000000;Open;2019-06-21 00:00:00;2019-07-26 00:00:00;107-837;JSB10FLXVR-LA;False;;SLAKEY BROTHERS;Y;14.00000000;.00000000;.00000000;14.00000000;False;
;;0000093627;10;10.00000000;Open;2019-06-12 00:00:00;2019-07-09 00:00:00;107-842;JSB10VR;False;;JUST CONSIGNED REPLENISHMENT;Y;8.00000000;.00000000;.00000000;10.00000000;False;
;;0000092897;2;23.00000000;Open;2019-06-07 00:00:00;2019-07-09 00:00:00;107-845;JSB7FLX;False;;PROGRESSIVE PLBG. SPLY;Y;.00000000;.00000000;.00000000;23.00000000;False;
;;0000092897;3;2.00000000;Open;2019-06-07 00:00:00;2019-07-09 00:00:00;107-845;JSB7FLX;False;;PROGRESSIVE PLBG. SPLY;Y;.00000000;.00000000;.00000000;2.00000000;False;
;;0000093999;2;17.00000000;Open;2019-06-27 00:00:00;2019-08-07 00:00:00;107-845;JSB7FLX;False;;FERGUSON ENT. #2020;Y;15.00000000;.00000000;.00000000;17.00000000;False;
;;0000094210;10;19.00000000;Open;2019-07-02 00:00:00;2019-08-09 00:00:00;107-845;JSB7FLX;False;;NOLAND COMPANY - 881;Y;.00000000;.00000000;.00000000;19.00000000;False;
;;0000093129;2;1.00000000;Open;2019-06-12 00:00:00;2019-07-19 00:00:00;107-850;JSFVR5;False;;FAMOUS MANUFACTURING;Y;.00000000;.00000000;.00000000;1.00000000;False;
;;0000094341;2;1.00000000;Open;2019-07-05 00:00:00;2019-07-22 00:00:00;107-850;JSFVR5;False;;LOTH INC.;Y;.00000000;.00000000;.00000000;1.00000000;False;
;;0000093793;2;1.00000000;Open;2019-06-24 00:00:00;2019-07-11 00:00:00;107-854;JSGN6MAC;False;;WINNELSON-RIVERSIDE;Y;1.00000000;.00000000;.00000000;1.00000000;False;
;;0000090113;2;2.00000000;Open;2019-04-16 00:00:00;2100-12-31 00:00:00;107-858;JSGN8AC;False;;MP QATAR TRADING W.L.L.;Y;.00000000;.00000000;.00000000;2.00000000;False;
;;0000091855;7;22.00000000;Open;2019-05-17 00:00:00;2019-07-30 00:00:00;107-859;JSGN8B;False;;SOUTHLAND PLUMBING    ;Y;2.00000000;.00000000;.00000000;22.00000000;False;
;;0000093251;2;1.00000000;Open;2019-06-13 00:00:00;2019-07-29 00:00:00;107-859;JSGN8B;False;;DAKOTA SUPPLY GROUP;Y;.00000000;.00000000;.00000000;1.00000000;False;
;;0000091917;2;3.00000000;Open;2019-05-20 00:00:00;2019-07-22 00:00:00;107-867;JSL46AC;False;;UNITED PIPE & SUPPLY  ;Y;1.00000000;.00000000;.00000000;3.00000000;False;
;;0000093982;4;1.00000000;Open;2019-06-27 00:00:00;2019-07-26 00:00:00;107-867;JSL46AC;False;;ETNA SUPPLY CO.       ;Y;.00000000;.00000000;.00000000;1.00000000;False;
;;0000092599;2;6.00000000;Open;2019-06-03 00:00:00;2019-07-09 00:00:00;107-868;JSL46B;False;;TODD PIPE & SUPPLY LLC;Y;.00000000;.00000000;.00000000;6.00000000;False;
;;0000091917;12;3.00000000;Open;2019-05-20 00:00:00;2019-07-22 00:00:00;107-868;JSL46B;False;;UNITED PIPE & SUPPLY  ;Y;3.00000000;.00000000;.00000000;3.00000000;False;
;;0000091917;7;4.00000000;Open;2019-05-20 00:00:00;2019-07-22 00:00:00;107-868;JSL46B;False;;UNITED PIPE & SUPPLY  ;Y;4.00000000;.00000000;.00000000;4.00000000;False;
;;0000091917;17;3.00000000;Open;2019-05-20 00:00:00;2019-07-22 00:00:00;107-868;JSL46B;False;;UNITED PIPE & SUPPLY  ;Y;3.00000000;.00000000;.00000000;3.00000000;False;
;;0000093745;2;1.00000000;Open;2019-06-24 00:00:00;2019-07-22 00:00:00;107-868;JSL46B;False;;FERGUSON ENT. #774;Y;.00000000;.00000000;.00000000;1.00000000;False;
;;0000094090;2;6.00000000;Open;2019-06-28 00:00:00;2019-08-20 00:00:00;107-868;JSL46B;False;;FERGUSON ENT. #632;Y;.00000000;.00000000;.00000000;6.00000000;False;
;;0000092599;5;4.00000000;Open;2019-06-03 00:00:00;2019-07-09 00:00:00;107-869;JSPD801;False;;TODD PIPE & SUPPLY LLC;Y;.00000000;.00000000;.00000000;4.00000000;False;
;;0000093385;7;1.00000000;Open;2019-06-17 00:00:00;2019-07-17 00:00:00;107-869;JSPD801;False;;W H C I   ;Y;.00000000;.00000000;.00000000;1.00000000;False;
;;0000090113;5;2.00000000;Open;2019-04-16 00:00:00;2100-12-31 00:00:00;107-878;JT150;False;;MP QATAR TRADING W.L.L.;Y;.00000000;.00000000;.00000000;2.00000000;False;
;;0000091855;6;11.00000000;Open;2019-05-17 00:00:00;2019-07-30 00:00:00;107-878;JT150;False;;SOUTHLAND PLUMBING    ;Y;.00000000;.00000000;.00000000;11.00000000;False;
;;0000093251;4;1.00000000;Open;2019-06-13 00:00:00;2019-07-29 00:00:00;107-878;JT150;False;;DAKOTA SUPPLY GROUP;Y;.00000000;.00000000;.00000000;1.00000000;False;
;;0000094341;3;1.00000000;Open;2019-07-05 00:00:00;2019-07-22 00:00:00;107-878;JT150;False;;LOTH INC.;Y;.00000000;.00000000;.00000000;1.00000000;False;
;;0000091917;15;1.00000000;Open;2019-05-20 00:00:00;2019-07-22 00:00:00;107-878;JT150;False;;UNITED PIPE & SUPPLY  ;Y;.00000000;.00000000;.00000000;1.00000000;False;
;;0000091917;20;1.00000000;Open;2019-05-20 00:00:00;2019-07-22 00:00:00;107-878;JT150;False;;UNITED PIPE & SUPPLY  ;Y;.00000000;.00000000;.00000000;1.00000000;False;
;;0000093982;3;1.00000000;Open;2019-06-27 00:00:00;2019-07-26 00:00:00;107-878;JT150;False;;ETNA SUPPLY CO.       ;Y;.00000000;.00000000;.00000000;1.00000000;False;
;;0000094229;3;2.00000000;Open;2019-07-02 00:00:00;2099-12-31 00:00:00;107-878;JT150;False;;CAL-STEAM,INC. # 2504;N;.00000000;.00000000;.00000000;2.00000000;True;VR PIN? JBS 7/8
;;0000093385;9;1.00000000;Open;2019-06-17 00:00:00;2019-07-17 00:00:00;107-878;JT150;False;;W H C I   ;Y;.00000000;.00000000;.00000000;1.00000000;False;
;;0000091917;10;1.00000000;Open;2019-05-20 00:00:00;2019-07-22 00:00:00;107-878;JT150;False;;UNITED PIPE & SUPPLY  ;Y;.00000000;.00000000;.00000000;1.00000000;False;
;;0000091917;5;1.00000000;Open;2019-05-20 00:00:00;2019-07-22 00:00:00;107-878;JT150;False;;UNITED PIPE & SUPPLY  ;Y;.00000000;.00000000;.00000000;1.00000000;False;
;;0000092330;4;4.00000000;Open;2019-05-29 00:00:00;2019-06-26 00:00:00;107-879;JT200;False;;KENNY PIPE & SUPPLY;Y;4.00000000;.00000000;.00000000;4.00000000;False;
;;0000092465;1;2.00000000;Open;2019-05-30 00:00:00;2019-07-05 00:00:00;107-879;JT200;False;;SPS COMPANIES, INC.;Y;2.00000000;.00000000;.00000000;2.00000000;False;
;;0000093245;5;3.00000000;Open;2019-06-13 00:00:00;2019-07-29 00:00:00;107-879;JT200;False;;VISALIA P & S #149;Y;3.00000000;.00000000;.00000000;3.00000000;False;
;;0000093197;4;3.00000000;Open;2019-06-13 00:00:00;2019-07-03 00:00:00;107-879;JT200;False;;KENNY PIPE & SUPPLY;Y;3.00000000;.00000000;.00000000;3.00000000;False;
;;0000093558;3;2.00000000;Open;2019-06-19 00:00:00;2019-07-05 00:00:00;107-879;JT200;False;;FERGUSON ENT. #66;Y;2.00000000;.00000000;.00000000;2.00000000;False;
;;0000093565;1;2.00000000;Open;2019-06-19 00:00:00;2019-07-05 00:00:00;107-879;JT200;False;;HAJOCA CORP. #595;Y;2.00000000;.00000000;.00000000;2.00000000;False;
;;0000090113;3;2.00000000;Open;2019-04-16 00:00:00;2100-12-31 00:00:00;107-880;JTM47;False;;MP QATAR TRADING W.L.L.;Y;.00000000;.00000000;.00000000;2.00000000;False;
;;0000091855;5;11.00000000;Open;2019-05-17 00:00:00;2019-07-30 00:00:00;107-880;JTM47;False;;SOUTHLAND PLUMBING    ;Y;.00000000;.00000000;.00000000;11.00000000;False;
;;0000093129;3;1.00000000;Open;2019-06-12 00:00:00;2019-07-19 00:00:00;107-880;JTM47;False;;FAMOUS MANUFACTURING;Y;.00000000;.00000000;.00000000;1.00000000;False;
;;0000093251;3;1.00000000;Open;2019-06-13 00:00:00;2019-07-29 00:00:00;107-880;JTM47;False;;DAKOTA SUPPLY GROUP;Y;.00000000;.00000000;.00000000;1.00000000;False;
;;0000091917;13;1.00000000;Open;2019-05-20 00:00:00;2019-07-22 00:00:00;107-880;JTM47;False;;UNITED PIPE & SUPPLY  ;Y;.00000000;.00000000;.00000000;1.00000000;False;
;;0000094090;3;2.00000000;Open;2019-06-28 00:00:00;2019-08-20 00:00:00;107-880;JTM47;False;;FERGUSON ENT. #632;Y;.00000000;.00000000;.00000000;2.00000000;False;
;;0000091917;9;1.00000000;Open;2019-05-20 00:00:00;2019-07-22 00:00:00;107-880;JTM47;False;;UNITED PIPE & SUPPLY  ;Y;.00000000;.00000000;.00000000;1.00000000;False;
;;0000091917;3;1.00000000;Open;2019-05-20 00:00:00;2019-07-22 00:00:00;107-880;JTM47;False;;UNITED PIPE & SUPPLY  ;Y;.00000000;.00000000;.00000000;1.00000000;False;
;;0000091917;18;1.00000000;Open;2019-05-20 00:00:00;2019-07-22 00:00:00;107-880;JTM47;False;;UNITED PIPE & SUPPLY  ;Y;.00000000;.00000000;.00000000;1.00000000;False;
;;0000093982;5;1.00000000;Open;2019-06-27 00:00:00;2019-07-26 00:00:00;107-880;JTM47;False;;ETNA SUPPLY CO.       ;Y;.00000000;.00000000;.00000000;1.00000000;False;
;;0000092959;10;2.00000000;Open;2019-06-10 00:00:00;2019-07-29 00:00:00;107-883;JTR50-W4;False;;HAJOCA CORP. #152;Y;2.00000000;.00000000;.00000000;2.00000000;False;
00021930;;0000094189;1;1.00000000;Open;2019-07-01 00:00:00;2019-07-19 00:00:00;107-900;JUB18530ATS;False;;CONSOLIDATED SUPPLY;Y;1.00000000;.00000000;.00000000;1.00000000;False;
;;0000093224;5;3.00000000;Open;2019-06-13 00:00:00;2019-07-15 00:00:00;107-942;JV1122A-W;False;;DIVERSIFIED WOODCRAFTS;Y;.00000000;.00000000;.00000000;3.00000000;False;
;;0000093158;4;5.00000000;Open;2019-06-12 00:00:00;2019-07-15 00:00:00;107-942;JV1122A-W;False;;DIVERSIFIED WOODCRAFTS;Y;5.00000000;.00000000;.00000000;5.00000000;False;
;;0000094210;2;2.00000000;Open;2019-07-02 00:00:00;2019-08-09 00:00:00;107-953;JV35;False;;NOLAND COMPANY - 881;Y;.00000000;.00000000;.00000000;2.00000000;False;
;;0000094210;6;2.00000000;Open;2019-07-02 00:00:00;2019-08-09 00:00:00;107-953;JV35;False;;NOLAND COMPANY - 881;Y;.00000000;.00000000;.00000000;2.00000000;False;
;;0000094210;9;19.00000000;Open;2019-07-02 00:00:00;2019-08-09 00:00:00;107-953;JV35;False;;NOLAND COMPANY - 881;Y;.00000000;.00000000;.00000000;19.00000000;False;
;;0000094374;2;1.00000000;Open;2019-07-08 00:00:00;2099-12-31 00:00:00;107-956;JV35T;False;;PLUMBERS SUPPLY CO.;Y;.00000000;.00000000;.00000000;1.00000000;False;
;;0000094310;3;49.00000000;Open;2019-07-03 00:00:00;2019-07-31 00:00:00;107-967;JWF200R70;False;;FERGUSON ENT. #3504;Y;4.00000000;.00000000;.00000000;49.00000000;False;
;;0000093960;3;3.00000000;Open;2019-06-26 00:00:00;2019-07-08 00:00:00;107-967;JWF200R70;False;;WINNELSON-PUEBLO;Y;.00000000;.00000000;.00000000;3.00000000;False;
;;0000091749;4;31.00000000;Open;2019-05-16 00:00:00;2019-07-22 00:00:00;107-968;JWF200R70VR;False;;NICKERSON CORPORATION;Y;31.00000000;.00000000;.00000000;31.00000000;False;
;;0000093224;6;1.00000000;Open;2019-06-13 00:00:00;2019-07-15 00:00:00;107-969;JWF200R70-W;False;;DIVERSIFIED WOODCRAFTS;Y;.00000000;.00000000;.00000000;1.00000000;False;
;;0000093158;5;5.00000000;Open;2019-06-12 00:00:00;2019-07-15 00:00:00;107-969;JWF200R70-W;False;;DIVERSIFIED WOODCRAFTS;Y;5.00000000;.00000000;.00000000;5.00000000;False;
;;0000094174;2;1.00000000;Open;2019-07-01 00:00:00;2019-08-21 00:00:00;108-203;JX-LAF.5-GPM;False;;FERGUSON ENT. #57;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00020927;;0000092549;1;168.00000000;Open;2019-05-31 00:00:00;2019-09-30 00:00:00;108-376;JZRS1830;False;;WINNELSON-WEST ALBQ.;Y;167.00000000;.00000000;.00000000;168.00000000;False;
00022020;;0000092549;2;1.00000000;Open;2019-05-31 00:00:00;2019-09-30 00:00:00;108-376;JZRS1830;False;;WINNELSON-WEST ALBQ.;Y;.00000000;.00000000;.00000000;1.00000000;False;
00022009;;0000094329;1;5.00000000;Open;2019-07-03 00:00:00;2019-07-26 00:00:00;108-392;JZRSADA1830,5.5,DCR;False;;WINNELSON-WEST ALBQ.;Y;5.00000000;.00000000;.00000000;5.00000000;False;
00021785;;0000093870;1;1.00000000;Open;2019-06-25 00:00:00;2019-07-12 00:00:00;108-401;JZRSF1823-F;False;;GIDDINGS AND LEAVITT;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00021943;;0000094178;1;1.00000000;Open;2019-07-01 00:00:00;2019-07-16 00:00:00;108-404;JZRSF1823-R;False;;CENTRAL SUPPLY INC.;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00021471;;0000093378;1;1.00000000;Open;2019-06-17 00:00:00;2019-07-09 00:00:00;108-437;JZRTR20451;False;;NORTHWEST SUPPLY CO.  ;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00021843;;0000094016;1;1.00000000;Open;2019-06-27 00:00:00;2019-07-12 00:00:00;108-439;JZRTR2047;False;;GIDDINGS AND LEAVITT;Y;1.00000000;.00000000;.00000000;1.00000000;False;
;;0000093295;2;160.00000000;Open;2019-06-14 00:00:00;2019-08-14 00:00:00;108-457;LL CLIPS;False;;THERMO FISHER;Y;.00000000;.00000000;.00000000;160.00000000;False;
00021007;;0000092622;4;1.00000000;Open;2019-06-03 00:00:00;2019-07-19 00:00:00;108-574;MN108D-2;False;;M.COOPER WINSUPPLY;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00021144;;0000092881;1;1.00000000;Open;2019-06-07 00:00:00;2019-07-24 00:00:00;108-580;MN36-2;False;;GRAINGER-CATALOG;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00020874;;0000092489;1;1.00000000;Open;2019-05-31 00:00:00;2019-07-03 00:00:00;108-580;MN36-2;False;;GRAINGER-CATALOG;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00021226;;0000093017;1;1.00000000;Open;2019-06-10 00:00:00;2019-07-10 00:00:00;108-608;NSFB124-2;False;;FWC SUPPLY,LLC;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00021470;;0000093418;2;2.00000000;Open;2019-06-18 00:00:00;2019-07-23 00:00:00;108-608;NSFB124-2;False;;NOLAND COMPANY - 566;Y;2.00000000;.00000000;.00000000;2.00000000;False;
00021274;;0000093104;1;1.00000000;Open;2019-06-12 00:00:00;2019-07-15 00:00:00;108-608;NSFB124-2;False;;WINNELSON-BRIDGEWATER;Y;1.00000000;.00000000;.00000000;1.00000000;False;
;;0000094395;2;1.00000000;Open;2019-07-08 00:00:00;2099-12-31 00:00:00;108-608;NSFB124-2;False;;FERGUSON ENT. #363;N;1.00000000;.00000000;.00000000;1.00000000;True;WEB ORDER
00021679;;0000093728;3;2.00000000;Open;2019-06-21 00:00:00;2019-08-12 00:00:00;108-611;NSFB124-24L-2;False;;FERGUSON ENT. #66;Y;2.00000000;.00000000;.00000000;2.00000000;False;
00021044;;0000092739;4;1.00000000;Open;2019-06-05 00:00:00;2019-07-23 00:00:00;108-613;NSFB124-24R-2;False;;FERGUSON ENT. #1661;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00021680;;0000093728;4;2.00000000;Open;2019-06-21 00:00:00;2019-08-12 00:00:00;108-613;NSFB124-24R-2;False;;FERGUSON ENT. #66;Y;2.00000000;.00000000;.00000000;2.00000000;False;
;;0000094353;1;1.00000000;Open;2019-07-05 00:00:00;2099-12-31 00:00:00;108-613;NSFB124-24R-2;False;;SECURITY PLBG. & HTG. ;N;1.00000000;.00000000;.00000000;1.00000000;True;jv 7/5
00021493;;0000093477;1;2.00000000;Open;2019-06-18 00:00:00;2019-07-31 00:00:00;108-615;NSFB124-24RL-2;False;;GRAINGER-CATALOG;Y;2.00000000;.00000000;.00000000;2.00000000;False;
00021258;;0000093091;1;1.00000000;Open;2019-06-11 00:00:00;2019-07-17 00:00:00;108-621;NSFB130-2;False;;KEENAN SUPPLY #052;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00021432;;0000093245;1;3.00000000;Open;2019-06-13 00:00:00;2019-07-29 00:00:00;108-621;NSFB130-2;False;;VISALIA P & S #149;Y;3.00000000;.00000000;.00000000;3.00000000;False;
00021155;;0000092932;1;3.00000000;Open;2019-06-07 00:00:00;2019-07-19 00:00:00;108-621;NSFB130-2;False;;FERGUSON ENT. #603;Y;3.00000000;.00000000;.00000000;3.00000000;False;
00021662;;0000093755;2;1.00000000;Open;2019-06-24 00:00:00;2019-08-08 00:00:00;108-621;NSFB130-2;False;;SOUTHERN PIPE & SUPPLY;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00021945;;0000094221;1;1.00000000;Open;2019-07-02 00:00:00;2019-08-23 00:00:00;108-621;NSFB130-2;False;;FERGUSON ENT. #795;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00021587;;0000093547;1;1.00000000;Open;2019-06-19 00:00:00;2019-07-24 00:00:00;108-629;NSFB136-2;False;;HIRSCH PIPE & SUPPLY;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00022006;;0000094323;3;1.00000000;Open;2019-07-03 00:00:00;2019-08-16 00:00:00;108-629;NSFB136-2;False;;FERGUSON ENT. #1869;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00020825;;0000092374;1;1.00000000;Open;2019-05-29 00:00:00;2019-07-15 00:00:00;108-670;NSFB230-24R-2;False;;COLUMBIA PIPE & SUPPLY;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00021420;;0000093356;3;1.00000000;Open;2019-06-17 00:00:00;2019-07-25 00:00:00;108-670;NSFB230-24R-2;False;;COBURN SUPPLY CO.;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00021494;;0000093356;5;1.00000000;Open;2019-06-17 00:00:00;2019-07-25 00:00:00;108-670;NSFB230-24R-2;False;;COBURN SUPPLY CO.;Y;1.00000000;.00000000;.00000000;1.00000000;False;
